RTFORD WWTP WI US,20040513 04:00,50.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060401 00:00,47.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060401 01:00,32.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060402 15:00,67.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060402 19:00,76.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060402 22:00,67.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060403 02:00,77.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060403 05:00,55.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060405 07:00,85.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060405 08:00,44.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060412 06:00,85.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060412 08:00,35.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060412 09:00,90.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060414 12:00,67.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060422 16:00,82.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060422 17:00,77.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060422 18:00,90.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060423 03:00,65.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060423 04:00,88.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060423 05:00,62.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060424 10:00,48.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060430 17:00,84.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060430 20:00,74.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060501 00:00,44.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060501 01:00,88.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060501 04:00,39.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060501 07:00,45.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060501 08:00,54.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060502 08:00,42.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060509 19:00,41.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060509 22:00,77.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060509 23:00,39.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060511 05:00,87.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060511 06:00,54.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060511 07:00,52.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060511 08:00,46.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060511 09:00,32.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060511 10:00,36.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060511 11:00,54.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060511 12:00,51.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060511 13:00,52.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060511 14:00,77.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060511 18:00,86.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060512 00:00,67.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060512 19:00,45.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060514 02:00,35.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060514 07:00,84.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060514 09:00,54.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060514 10:00,68.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060515 08:00,61.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060516 02:00,48.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060517 11:00,39.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060520 18:00,43.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060526 08:00,44.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060528 03:00,33.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060528 05:00,51.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060530 10:00,51.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060530 11:00,52.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060530 12:00,65.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060601 01:00,87.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060606 11:00,74.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060606 13:00,80.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060606 14:00,65.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060606 21:00,45.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060613 05:00,71.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060613 06:00,79.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060617 22:00,75.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060620 12:00,74.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060624 18:00,75.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060624 21:00,81.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060624 23:00,43.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060627 03:00,45.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060627 04:00,84.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060627 08:00,79.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060627 12:00,56.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060628 20:00,51.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060629 19:00,65.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060630 07:00,51.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060630 08:00,80.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060701 00:00,55.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060701 01:00,57.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060703 16:00,47.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060703 21:00,83.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060709 16:00,46.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060717 16:00,90.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060720 05:00,80.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060720 06:00,61.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060724 05:00,36.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060724 06:00,82.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060725 07:00,33.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060725 23:00,80.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060726 00:00,73.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060726 01:00,70.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060726 02:00,35.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060726 04:00,50.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060801 01:00,33.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060801 06:00,76.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060801 08:00,66.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060802 04:00,40.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060802 05:00,78.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060802 10:00,66.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060802 20:00,74.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060814 04:00,79.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060823 11:00,52.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060824 11:00,77.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060824 21:00,46.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060824 22:00,45.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060824 23:00,86.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060825 01:00,56.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060825 05:00,73.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060831 16:00,75.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060901 00:00,56.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060901 01:00,60.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060911 19:00,78.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060911 21:00,68.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060912 01:00,48.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060912 16:00,72.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060917 22:00,89.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060923 17:00,79.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060923 18:00,40.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060923 22:00,36.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060923 23:00,45.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060924 00:00,89.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060924 09:00,35.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060927 03:00,91.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060927 04:00,40.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060927 08:00,84.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060927 09:00,82.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060928 20:00,82.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20060928 22:00,83.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20061001 01:00,47.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20061002 08:00,89.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20061101 00:00,23.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20061101 01:00,12.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20061101 08:00,30.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20061101 10:00,29.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20061108 03:00,0.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20061110 17:00,21.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20061110 23:00,0.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20061111 04:00,1.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20061111 07:00,19.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20061115 00:00,20.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20061126 21:00,20.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20061127 05:00,4.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20061127 13:00,19.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20061128 02:00,28.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20061128 09:00,27.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20061128 11:00,30.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20061129 12:00,12.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20061129 20:00,21.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20061130 15:00,18.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20061130 16:00,14.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20061130 17:00,23.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20061201 00:00,23.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20061201 01:00,6.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20061201 02:00,23.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20061201 03:00,0.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070101 00:00,31.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070101 01:00,14.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070102 08:00,30.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070107 22:00,0.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070114 22:00,16.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070115 02:00,15.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070115 13:00,5.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070121 10:00,17.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070121 15:00,29.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070130 10:00,4.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070130 11:00,2.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070201 01:00,11.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070201 08:00,14.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070201 12:00,6.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070217 02:00,11.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070225 03:00,20.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070225 05:00,32.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070225 06:00,6.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070225 07:00,23.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070225 08:00,20.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070225 09:00,15.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070225 10:00,25.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070225 13:00,14.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070225 16:00,13.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070225 20:00,23.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070226 00:00,31.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070226 02:00,20.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070226 06:00,23.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070226 13:00,15.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070226 17:00,31.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070228 16:00,19.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070301 00:00,62.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070301 01:00,35.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070301 18:00,61.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070301 19:00,61.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070301 21:00,81.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070301 23:00,63.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070302 05:00,78.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070302 14:00,32.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070306 17:00,72.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070306 20:00,66.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070312 03:00,40.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070319 00:00,47.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070319 02:00,61.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070319 09:00,47.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070321 17:00,62.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070322 00:00,36.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070322 02:00,86.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070322 03:00,88.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070326 01:00,70.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070326 02:00,75.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070330 21:00,63.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070331 02:00,40.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070331 20:00,74.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070331 21:00,71.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070331 22:00,58.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070331 23:00,81.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070401 00:00,49.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070401 01:00,60.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070402 06:00,62.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070402 08:00,84.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070403 12:00,35.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070403 22:00,33.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070405 02:00,38.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070411 17:00,85.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070411 19:00,64.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070412 00:00,37.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070412 02:00,80.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070412 05:00,65.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070412 19:00,41.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070423 07:00,75.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070426 17:00,81.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070426 18:00,66.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070426 19:00,46.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070427 08:00,85.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070501 01:00,58.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070501 08:00,44.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070501 09:00,92.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070501 10:00,46.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070601 00:00,77.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070601 01:00,62.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070601 08:00,36.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070601 09:00,63.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070613 14:00,64.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070617 19:00,42.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070617 20:00,48.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070618 21:00,37.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070618 22:00,68.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070618 23:00,80.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070619 00:00,35.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070620 19:00,37.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070701 01:00,64.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070703 12:00,72.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070704 17:00,83.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070705 16:00,60.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070705 18:00,58.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070709 03:00,45.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070709 04:00,52.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070710 16:00,51.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070710 17:00,62.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070712 03:00,81.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070712 07:00,79.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070712 15:00,32.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070712 17:00,71.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070714 03:00,88.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070718 16:00,43.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070726 20:00,44.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070726 21:00,37.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070731 15:00,65.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070801 00:00,58.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070801 01:00,69.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070820 01:00,89.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070820 02:00,89.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070820 04:00,58.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070820 06:00,67.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070820 07:00,59.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070822 05:00,65.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070827 08:00,79.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070828 19:00,61.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070829 07:00,41.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070901 01:00,49.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070901 08:00,59.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070901 12:00,74.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070906 19:00,87.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070907 06:00,55.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070907 07:00,81.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070907 08:00,75.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070907 09:00,63.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070907 10:00,50.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070907 12:00,84.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070911 11:00,54.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070921 23:00,54.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070925 05:00,84.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20070925 06:00,55.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20071001 01:00,91.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20071001 03:00,78.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20071001 04:00,37.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20071001 07:00,46.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20071001 08:00,77.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20071001 10:00,84.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20071001 12:00,57.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20071002 23:00,33.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20071003 00:00,39.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20071006 10:00,79.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20071010 12:00,52.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20071010 14:00,60.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20071010 17:00,69.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20071010 22:00,92.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20071015 01:00,51.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20071015 04:00,66.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20071016 05:00,35.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20071016 07:00,44.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20071016 08:00,89.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20071016 12:00,40.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20071016 13:00,53.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20071016 15:00,51.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20071018 02:00,47.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20071018 03:00,90.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20071018 07:00,86.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20071018 09:00,51.0
COOP:478267,STURGEON BAY EXPERIMENTAL FARM WI US,20071018 10:00,34.0
